path	original	line	comment
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[2]	鱼群分布...有古怪。	654	暂无注释
ANNOUNCE_OCEANFISHING_IDLE_QUOTE[3]	与其分心他事，不如多炼一炉丹药。	655	暂无注释
ANNOUNCE_WEIGHT	重量：{weight}	657	暂无注释
ANNOUNCE_WEIGHT_HEAVY	重量: {weight}\n惊动了深海老怪，反倒不美。	658	暂无注释
ANNOUNCE_WINCH_CLAW_MISS	好像没对准。	659	暂无注释
ANNOUNCE_WINCH_CLAW_NO_ITEM	意料之中。	660	暂无注释
ANNOUNCE_WEAK_RAT	看来要检查下最近的饲灵丹了。	687	暂无注释
ANNOUNCE_CARRAT_START_RACE	且看这番布置能否奏效...	688	暂无注释
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[0]	这个方向...正好触发困阵。	691	暂无注释
ANNOUNCE_CARRAT_ERROR_WRONG_WAY[1]	韩某看得很清楚...前面是噬魂雾。	692	暂无注释
ANNOUNCE_CARRAT_ERROR_FELL_ASLEEP	若是再装睡避战，韩某可就不客气了。这一战，我们不会输。	694	暂无注释
ANNOUNCE_CARRAT_ERROR_WALKING	此时不用全力，更待何时？	695	暂无注释
ANNOUNCE_CARRAT_ERROR_STUNNED	速起！迟则生变。	696	暂无注释
ANNOUNCE_POCKETWATCH_PORTAL	缩地成寸之后……竟无人告知韩某会如此？	725	暂无注释
ANNOUNCE_ARCHIVE_NEW_KNOWLEDGE	此番经历，倒是让韩某略有所得……	730	暂无注释
ANNOUNCE_ARCHIVE_OLD_KNOWLEDGE	此事……韩某先前已有推测。。	731	暂无注释
ANNOUNCE_ARCHIVE_NO_POWER	看来……需渡些法力方可催动。	732	暂无注释
ANNOUNCE_PLANT_RESEARCHED[0]	此番倒是让韩某开了眼界...	735	暂无注释
ANNOUNCE_PLANT_RANDOMSEED	此物...不知会衍化成何等模样	737	暂无注释
ANNOUNCE_FERTILIZER_RESEARCHED	此事...倒是韩某未曾料想。	738	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN[0]	经脉灼焚...紫府欲裂...	741	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN[1]	这灵焰...倒是霸道。	742	暂无注释
ANNOUNCE_FIRENETTLE_TOXIN_DONE	需以神识刻印，方可不漏分毫。	744	暂无注释
ANNOUNCE_TALK_TO_PLANTS[0]	既遇灵土，当顺势而长。	747	暂无注释
ANNOUNCE_TALK_TO_PLANTS[1]	此等灵植...韩某寻觅已久	748	暂无注释
ANNOUNCE_TALK_TO_PLANTS[2]	既是有缘，便助你一臂之力。	749	暂无注释
ANNOUNCE_TALK_TO_PLANTS[3]	灵性天成，倒是难得。	750	暂无注释
ANNOUNCE_TALK_TO_PLANTS[4]	寂然不语...反倒比那些聒噪之辈更堪交谈。	751	暂无注释
ANNOUNCE_KITCOON_HIDEANDSEEK_START	藏与不藏，韩某自会一探究竟。	753	暂无注释
ANNOUNCE_KITCOON_HIDEANDSEEK_JOIN	倒是会躲...	754	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[0]	原来...藏在这里。	757	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[1]	果然在此。	758	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[2]	与韩某预料分毫不差。	759	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND[3]	隐匿之法...不过如此。	760	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_ONE_MORE	看来，这最后一处藏宝之地……倒是费了些心思。	762	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE	最后一个...找到了。	763	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_FOUND_LAST_ONE_TEAM	{name}倒是先发现了...	764	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TIME_ALMOST_UP	时辰将至...	765	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_LOSEGAME	看来机缘未到...	766	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR	应当不会在此处...	767	暂无注释
ANNOUNCE_KITCOON_HIDANDSEEK_TOOFAR_RETURN	还是近处更有可能...	768	暂无注释
ANNOUNCE_KITCOON_FOUND_IN_THE_WILD	果然在此...	769	暂无注释
ANNOUNCE_TICOON_START_TRACKING	气息已锁定...	770	暂无注释
ANNOUNCE_TICOON_NOTHING_TO_TRACK	一无所获...	771	暂无注释
ANNOUNCE_TICOON_WAITING_FOR_LEADER	且随其后...	772	暂无注释
ANNOUNCE_TICOON_GET_LEADER_ATTENTION	似有所指...。	773	暂无注释
ANNOUNCE_TICOON_NEAR_KITCOON	应当就在附近...	774	暂无注释
ANNOUNCE_TICOON_LOST_KITCOON	被人捷足先登了...	775	暂无注释
ANNOUNCE_TICOON_ABANDONED	还是自行寻找为妙...	776	暂无注释
ANNOUNCE_TICOON_DEAD	可惜了这条线索...	777	暂无注释
ANNOUNCE_CALL_BEEF	速来！	778	暂无注释
ANNOUNCE_CANTBUILDHERE_YOTB_POST	此处视野不佳...	779	暂无注释
ANNOUNCE_YOTB_LEARN_NEW_PATTERN	此法倒是新颖...	780	暂无注释
ANNOUNCE_EYEOFTERROR_ARRIVE	那是...?	781	暂无注释
ANNOUNCE_EYEOFTERROR_FLYBACK	总算成了。	782	暂无注释
ANNOUNCE_EYEOFTERROR_FLYAWAY	且记下这笔账...	783	暂无注释
ANNOUNCE_CANT_ESCAPE_CURSE	果然没那么简单...	784	暂无注释
ANNOUNCE_MONKEY_CURSE_1	体内似有异变...	785	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGE	连形貌都...	786	暂无注释
ANNOUNCE_MONKEY_CURSE_CHANGEBACK	总算复原了...	787	暂无注释
ANNOUNCE_PIRATES_ARRIVE	麻烦上门了...	788	暂无注释
ANNOUNCE_OFF_SCRIPT	此情此景...未曾预料...	790	暂无注释
ANNOUNCE_COZY_SLEEP	神清气爽...	791	暂无注释
ANNOUNCE_TOOL_TOOWEAK	需更趁手的法器...	792	暂无注释
ANNOUNCE_LUNAR_RIFT_MAX	异象突现...	793	暂无注释
ANNOUNCE_SHADOW_RIFT_MAX	危机将至...	794	暂无注释
ANNOUNCE_SCRAPBOOK_FULL	这些已尽数掌握...。	795	暂无注释
ANNOUNCE_CHAIR_ON_FIRE	无妨...	796	暂无注释
BATTLECRY.GENERIC	哼...自寻死路。	821	战斗
BATTLECRY.PIG	区区猪妖...	822	战斗 猪人
BATTLECRY.PREY	既起杀心...便留不得你。	823	战斗 猎物？？大象？
BATTLECRY.SPIDER	毒物当诛...	824	战斗 蜘蛛
BATTLECRY.SPIDER_WARRIOR	倒是比寻常毒物强些...	825	战斗 蜘蛛战士
BATTLECRY.DEER	妖气隐现...	826	战斗 无眼鹿
COMBAT_QUIT.GENERIC	禁制？	830	攻击目标被卡住，无法攻击
COMBAT_QUIT.PIG	今日且饶你一命。	831	退出战斗-猪人
COMBAT_QUIT.PREY	遁速倒是不俗...	832	退出战斗 猎物？？大象？
COMBAT_QUIT.SPIDER	区区毒物，不值得费神。	833	退出战斗 蜘蛛
COMBAT_QUIT.SPIDER_WARRIOR	此虫豸...暂且留之。	834	退出战斗 蜘蛛战士
DESCRIBE.MULTIPLAYER_PORTAL	此门...似有空间波动。	838	物品名:"绚丽之门"
DESCRIBE.MULTIPLAYER_PORTAL_MOONROCK	竟蕴含星辰之力...	839	物品名:"天体传送门"
DESCRIBE.MOONROCKIDOL	需以灵力雕琢...	840	物品名:"月岩雕像" 制造描述:"重要人物。"
DESCRIBE.CONSTRUCTION_PLANS	这是...？	841	物品名:未找到
DESCRIBE.ANTLION.GENERIC	此妖...似有所图。	844	物品名:"蚁狮"->默认
DESCRIBE.ANTLION.VERYHAPPY	暂且相安无事...	845	物品名:"蚁狮"
DESCRIBE.ANTLION.UNHAPPY	哼，看来起了贪念。	846	物品名:"蚁狮"
DESCRIBE.ANTLIONTRINKET	凡俗玩物...	848	物品名:"沙滩玩具"
DESCRIBE.SANDSPIKE	沙凝为刃？倒有几分巧思。	849	物品名:"沙刺"
DESCRIBE.SANDBLOCK	徒具其形。	850	物品名:"沙堡"
DESCRIBE.GLASSSPIKE	似含地火精华...	851	物品名:"玻璃尖刺"
DESCRIBE.GLASSBLOCK	机缘赠你。	852	物品名:"玻璃城堡"
DESCRIBE.ABIGAIL_FLOWER.GENERIC	灵花异草...还是少沾为妙。	855	物品名:"阿比盖尔之花"->默认 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL1	可是有未了之愿？	856	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL2	竟是花灵？	857	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LEVEL3	灵力如此充沛...	858	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.LONG	执念太深...	859	物品名:"阿比盖尔之花"->还需要很久 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.MEDIUM	阴气缠身。	860	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.SOON	花中魂动！	861	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_POCKET	秽气。	862	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.ABIGAIL_FLOWER.HAUNTED_GROUND	待韩某一探究竟。	863	物品名:"阿比盖尔之花" 制造描述:"一个神奇的纪念品。"
DESCRIBE.BALLOONS_EMPTY	凡俗之物...	865	物品名:"一堆气球" 制造描述:"要是有更简单的方法该多好。"
DESCRIBE.BALLOON	竟能违抗天地法则？	866	物品名:"气球" 制造描述:"谁不喜欢气球呢？"
DESCRIBE.BALLOONPARTY	袖里乾坤之术？	867	物品名:"派对气球" 制造描述:"散播一点欢笑。"
DESCRIBE.BALLOONSPEED.DEFLATED	不过如此。	870	物品名:"迅捷气球" 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONSPEED.GENERIC	此物...或可研究一二。	871	物品名:"迅捷气球"->默认 制造描述:"让你的脚步变得轻盈。"
DESCRIBE.BALLOONVEST	聊胜于无。	873	物品名:"充气背心" 制造描述:"划船时带上这些艳丽的气球。"
DESCRIBE.BALLOONHAT	华而不实。	874	物品名:"气球帽" 制造描述:"开启对话的出色工具！"
DESCRIBE.BERNIE_INACTIVE.BROKEN	不过一具废儡...	877	物品名:"伯尼" 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_INACTIVE.GENERIC	雷火焚身之相。	878	物品名:"伯尼"->默认 制造描述:"这个疯狂的世界总有你熟悉的人。"
DESCRIBE.BERNIE_ACTIVE	自行其是的机关儡...倒是少见。	880	物品名:"伯尼"
DESCRIBE.BERNIE_BIG	此物...不宜硬撼。	881	物品名:"伯尼！"
DESCRIBE.BOOKSTATION.GENERIC	凡俗典籍...难觅真解。	884	物品名:"书架"->默认 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOKSTATION.BURNT	道韵尽失...	885	物品名:"书架"->烧焦的 制造描述:"所有图书均须遵循杜威十进制分类法整理。"
DESCRIBE.BOOK_BIRDS	凡鸟图鉴...	887	物品名:"世界鸟类大全" 制造描述:"涵盖1000个物种：习性、栖息地及叫声。"
DESCRIBE.BOOK_TENTACLES	邪祟之物...	888	物品名:"触手的召唤" 制造描述:"让俺老孙们来了解一下地下的朋友们！"
DESCRIBE.BOOK_GARDENING	凡俗种植之术...	889	物品名:"应用园艺学" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SILVICULTURE	道法自然，何须拘泥。	890	物品名:"应用造林学" 制造描述:"分支管理的指引。"
DESCRIBE.BOOK_HORTICULTURE	粗浅之道。	891	物品名:"园艺学简编版" 制造描述:"讲述培育和照料植物的相关知识。"
DESCRIBE.BOOK_SLEEP	凡梦岂入真境。	892	物品名:"睡前故事" 制造描述:"送你入梦的睡前故事。"
DESCRIBE.BOOK_BRIMSTONE	天雷淬体...倒可一观。	893	物品名:"末日将至！" 制造描述:"世界将在火焰和灾难中终结！"
DESCRIBE.BOOK_FISH	水族修行不易...	894	物品名:"垂钓者生存指南" 制造描述:"让捕鱼变得简单！"
DESCRIBE.BOOK_FIRE	心火自炼，何假外求。	895	物品名:"意念控火术详解" 制造描述:"使用这些简单的技巧来化解任何火爆的场面。"
DESCRIBE.BOOK_WEB	蛛丝...可炼天罗。	896	物品名:"克服蛛形纲恐惧症" 制造描述:"要在对方的网络里行走过一里路才能算真正了解一个人。"
DESCRIBE.BOOK_TEMPERATURE	寒暑不侵方为道。	897	物品名:"控温学" 制造描述:"通过这些简单的步骤完全控制你的个人气候。"
DESCRIBE.BOOK_LIGHT	似是佛宗残卷...	898	物品名:"永恒之光" 制造描述:"阅读后能启迪出智慧的光芒。"
DESCRIBE.BOOK_RAIN	呼风唤雨...小道耳。	899	物品名:"实用求雨仪式" 制造描述:"留着防备雨天，你来决定哪天是雨天。"
DESCRIBE.BOOK_MOON	太阴真解？	900	物品名:"月之魔典" 制造描述:"召唤月亮的力量。"
DESCRIBE.BOOK_BEES	蜂毒...可入丹。	901	物品名:"养蜂笔记" 制造描述:"学习养蜂的基本知识。"
DESCRIBE.BOOK_HORTICULTURE_UPGRADED	灵植培育要诀？	902	物品名:"园艺学扩展版" 制造描述:"专家分析如何进行高级农作物护理。"
DESCRIBE.BOOK_RESEARCH_STATION	包罗万象...却无真谛。	903	物品名:"万物百科" 制造描述:"万事万物从A到Z的完整指南。"
DESCRIBE.BOOK_LIGHT_UPGRADED	大光明咒！	904	物品名:"永恒之光之复兴" 制造描述:"全本比之前的简本散发出更闪耀的光芒。"
DESCRIBE.FIREPEN	南明离火所炼？	905	物品名:"火焰笔" 制造描述:"小小的笔身中潜藏着暴躁的火焰。"
DESCRIBE.PLAYER.GENERIC	%s道友，别来无恙。	908	物品名:未找到
DESCRIBE.PLAYER.ATTACKER	此子气息诡谲...	909	物品名:未找到
DESCRIBE.PLAYER.MURDERER	煞气凝而不散！	910	物品名:未找到
DESCRIBE.PLAYER.REVIVER	%s...阴阳秩序岂容儿戏。	911	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.PLAYER.GHOST	%s可是执念未消？	912	物品名:"幽灵"
DESCRIBE.PLAYER.FIRESTARTER	%s，玩火自焚。	913	物品名:未找到
DESCRIBE.WILSON.GENERIC	阁下是？	917	物品名:"威尔逊"->默认
DESCRIBE.WILSON.ATTACKER	来者报名。	918	物品名:"威尔逊"
DESCRIBE.WILSON.MURDERER	%s...何人指使你？	919	物品名:"威尔逊"
DESCRIBE.WILSON.REVIVER	%s...且试此术。	920	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WILSON.GHOST	游魂尔。	921	物品名:"幽灵"
DESCRIBE.WILSON.FIRESTARTER	%s，玩火者必自焚。	922	物品名:"威尔逊"
DESCRIBE.WOLFGANG.GENERIC	体修？	926	物品名:"沃尔夫冈"->默认
DESCRIBE.WOLFGANG.ATTACKER	蛮力尚可...可惜。	927	物品名:"沃尔夫冈"
DESCRIBE.WOLFGANG.MURDERER	要战便战。	928	物品名:"沃尔夫冈"
DESCRIBE.WOLFGANG.REVIVER	%s...逆天改命，代价几何？	929	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WOLFGANG.GHOST	阴魂不散。	930	物品名:"幽灵"
DESCRIBE.WOLFGANG.FIRESTARTER	%s...莽夫之举。	931	物品名:"沃尔夫冈"
DESCRIBE.WAXWELL.GENERIC	阁下...不似此界之人？	935	物品名:"麦斯威尔"->默认
DESCRIBE.WAXWELL.ATTACKER	报上名号。	936	物品名:"麦斯威尔"
DESCRIBE.WAXWELL.MURDERER	域外气息...	937	物品名:"麦斯威尔"
DESCRIBE.WAXWELL.REVIVER	%s...阴阳有序，莫要强求。	938	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WAXWELL.GHOST	游魂%s...何不归去？	939	物品名:"幽灵"
DESCRIBE.WAXWELL.FIRESTARTER	%s...业火焚身。	940	物品名:"麦斯威尔"
DESCRIBE.WX78.GENERIC	机关傀儡？	944	物品名:"WX-78"->默认
DESCRIBE.WX78.ATTACKER	%s...倒是精巧。	945	物品名:"WX-78"
DESCRIBE.WX78.MURDERER	%s...何派炼器手法？	946	物品名:"WX-78"
DESCRIBE.WX78.REVIVER	傀儡...倒比活人可靠。	947	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WX78.GHOST	无魂之物。	948	物品名:"幽灵"
DESCRIBE.WX78.FIRESTARTER	%s...核心过热了。	949	物品名:"WX-78"
DESCRIBE.WILLOW.GENERIC	%s道友...	953	物品名:"薇洛"->默认
DESCRIBE.WILLOW.ATTACKER	%s...火灵根？	954	物品名:"薇洛"
DESCRIBE.WILLOW.MURDERER	玩火者必自焚。	955	物品名:"薇洛"
DESCRIBE.WILLOW.REVIVER	%s...此情铭记。	956	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WILLOW.GHOST	%s...阴司失职了。	957	物品名:"幽灵"
DESCRIBE.WILLOW.FIRESTARTER	还要试？	958	物品名:"薇洛"
DESCRIBE.WENDY.GENERIC	%s小友...	962	物品名:"温蒂"->默认
DESCRIBE.WENDY.ATTACKER	%s...养鬼之术？	963	物品名:"温蒂"
DESCRIBE.WENDY.MURDERER	阴阳共生体？	964	物品名:"温蒂"
DESCRIBE.WENDY.REVIVER	%s...此恩当报。	965	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WENDY.GHOST	双魂同契...	966	物品名:"幽灵"
DESCRIBE.WENDY.FIRESTARTER	%s...你的事，韩某略知一二。	967	物品名:"温蒂"
DESCRIBE.WOODIE.GENERIC	%s樵夫...	971	物品名:"伍迪"->默认
DESCRIBE.WOODIE.ATTACKER	%s...当心木魅。	972	物品名:"伍迪"
DESCRIBE.WOODIE.MURDERER	伐木...取丹？	973	物品名:"伍迪"
DESCRIBE.WOODIE.REVIVER	%s...倒是重情。	974	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WOODIE.GHOST	%s...要借阴木还阳？	975	物品名:"幽灵"
DESCRIBE.WOODIE.BEAVER	疯魔伐木...走火入魔了？	976	物品名:"伍迪"
DESCRIBE.WOODIE.BEAVERGHOST	%s...执念化形	977	物品名:"伍迪"
DESCRIBE.WOODIE.MOOSE	麋鹿精？	978	物品名:"伍迪"
DESCRIBE.WOODIE.MOOSEGHOST	魂形不合...	979	物品名:"伍迪"
DESCRIBE.WOODIE.GOOSE	灵禽？	980	物品名:"伍迪"
DESCRIBE.WOODIE.GOOSEGHOST	下次...莫要贪食灵草。	981	物品名:"伍迪"
DESCRIBE.WOODIE.FIRESTARTER	%s...木修玩火？	982	物品名:"伍迪"
DESCRIBE.WICKERBOTTOM.GENERIC	%s前辈...	986	物品名:"薇克巴顿"->默认
DESCRIBE.WICKERBOTTOM.ATTACKER	前辈何必动怒。	987	物品名:"薇克巴顿"
DESCRIBE.WICKERBOTTOM.MURDERER	返虚境？！	988	物品名:"薇克巴顿"
DESCRIBE.WICKERBOTTOM.REVIVER	前辈...此情韩某记下了	989	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WICKERBOTTOM.GHOST	前辈可是兵解转修？	990	物品名:"幽灵"
DESCRIBE.WICKERBOTTOM.FIRESTARTER	前辈用火...自有玄机。	991	物品名:"薇克巴顿"
DESCRIBE.WES.ATTACKER	噤声咒...何人所为？	996	物品名:"韦斯"
DESCRIBE.WES.MURDERER	传音入密也不愿用么？	997	物品名:"韦斯"
DESCRIBE.WES.REVIVER	%s...此情心领。	998	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WES.GHOST	魂语...可能听懂？	999	物品名:"幽灵"
DESCRIBE.WES.FIRESTARTER	且慢。	1000	物品名:"韦斯"
DESCRIBE.WEBBER.GENERIC	%s小友...	1004	物品名:"韦伯"->默认
DESCRIBE.WEBBER.ATTACKER	半蛛之体？	1005	物品名:"韦伯"
DESCRIBE.WEBBER.MURDERER	%s...毒腺得除。	1006	物品名:"韦伯"
DESCRIBE.WEBBER.REVIVER	%s...倒是善缘。	1007	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WEBBER.GHOST	%s执念...在蛛群？	1008	物品名:"幽灵"
DESCRIBE.WEBBER.FIRESTARTER	火浣纱...倒是合用。	1009	物品名:"韦伯"
DESCRIBE.WATHGRITHR.GENERIC	%s武修...	1013	物品名:"薇格弗德"->默认
DESCRIBE.WATHGRITHR.ATTACKER	%s的拳路...刚猛有余。	1014	物品名:"薇格弗德"
DESCRIBE.WATHGRITHR.MURDERER	狂血战体？	1015	物品名:"薇格弗德"
DESCRIBE.WATHGRITHR.REVIVER	%s...战意未消。	1016	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WATHGRITHR.GHOST	s...英魂不散。	1017	物品名:"幽灵"
DESCRIBE.WATHGRITHR.FIRESTARTER	%s...火候不错。	1018	物品名:"薇格弗德"
DESCRIBE.WINONA.GENERIC	%s工匠...	1022	物品名:"薇诺娜"->默认
DESCRIBE.WINONA.ATTACKER	%s...机关术？	1023	物品名:"薇诺娜"
DESCRIBE.WINONA.MURDERER	%s...该结束了。	1024	物品名:"薇诺娜"
DESCRIBE.WINONA.REVIVER	%s...尚有用处。	1025	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WINONA.GHOST	魂归...需用安魂香。	1026	物品名:"幽灵"
DESCRIBE.WINONA.FIRESTARTER	地火失控？	1027	物品名:"薇诺娜"
DESCRIBE.WORTOX.GENERIC	%s...魔修？	1031	物品名:"沃拓克斯"->默认
DESCRIBE.WORTOX.ATTACKER	果然...魔性难驯。	1032	物品名:"沃拓克斯"
DESCRIBE.WORTOX.MURDERER	域外心魔！	1033	物品名:"沃拓克斯"
DESCRIBE.WORTOX.REVIVER	%s...这份魔缘，韩某记下了。	1034	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WORTOX.GHOST	天魔残念...	1035	物品名:"幽灵"
DESCRIBE.WORTOX.FIRESTARTER	%s...魔焰反噬了。	1036	物品名:"沃拓克斯"
DESCRIBE.WORMWOOD.GENERIC	%s...树精？	1040	物品名:"沃姆伍德"->默认
DESCRIBE.WORMWOOD.ATTACKER	木刺有毒...	1041	物品名:"沃姆伍德"
DESCRIBE.WORMWOOD.MURDERER	%s...该斩草除根了。	1042	物品名:"沃姆伍德"
DESCRIBE.WORMWOOD.REVIVER	%s...枯木逢春诀。	1043	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WORMWOOD.GHOST	树魂不散？	1044	物品名:"幽灵"
DESCRIBE.WORMWOOD.FIRESTARTER	%s...借火涅槃？	1045	物品名:"沃姆伍德"
DESCRIBE.WARLY.GENERIC	%s...灵厨？	1049	物品名:"沃利"->默认
DESCRIBE.WARLY.ATTACKER	灵膳...还是毒膳？	1050	物品名:"沃利"
DESCRIBE.WARLY.MURDERER	想拿韩某入菜？	1051	物品名:"沃利"
DESCRIBE.WARLY.REVIVER	%s...食修之道尚需传承。	1052	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WARLY.GHOST	以阴气为佐料...	1053	物品名:"幽灵"
DESCRIBE.WARLY.FIRESTARTER	三昧真火...岂是凡厨可控。	1054	物品名:"沃利"
DESCRIBE.WURT.GENERIC	你好，%s！	1058	物品名:"沃特"->默认
DESCRIBE.WURT.ATTACKER	%s今样貌不错……	1059	物品名:"沃特"
DESCRIBE.WURT.MURDERER	有些前景。	1060	物品名:"沃特"
DESCRIBE.WURT.REVIVER	谢过道友，%s！	1061	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WURT.GHOST	%s样貌不错。	1062	物品名:"幽灵"
DESCRIBE.WURT.FIRESTARTER	可不敢再触碰真火。	1063	物品名:"沃特"
DESCRIBE.WALTER.GENERIC	%s...水族道友？	1067	物品名:"沃尔特"->默认
DESCRIBE.WALTER.ATTACKER	%s...鲛人血脉？	1068	物品名:"沃尔特"
DESCRIBE.WALTER.MURDERER	化龙之资...	1069	物品名:"沃尔特"
DESCRIBE.WALTER.REVIVER	%s...此情当以《水元经》相赠。	1070	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WALTER.GHOST	%s...水魂不散？	1071	物品名:"幽灵"
DESCRIBE.WALTER.FIRESTARTER	水火相冲...速退！	1072	物品名:"沃尔特"
DESCRIBE.WANDA.GENERIC	%s...魂修？	1076	物品名:"旺达"->默认
DESCRIBE.WANDA.ATTACKER	时辰不对...	1077	物品名:"旺达"
DESCRIBE.WANDA.MURDERER	既动杀心...便留不得。	1078	物品名:"旺达"
DESCRIBE.WANDA.REVIVER	%s...此恩当以《养魂诀》相报。	1079	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.WANDA.GHOST	缺了心灯...	1080	物品名:"幽灵"
DESCRIBE.WANDA.FIRESTARTER	魂火暴走？	1081	物品名:"旺达"
DESCRIBE.WONKEY.GENERIC	灵明石猴...	1085	物品名:"芜猴"->默认
DESCRIBE.WONKEY.ATTACKER	泼猴...安敢造次？	1086	物品名:"芜猴"
DESCRIBE.WONKEY.MURDERER	猴群...需斩首！	1087	物品名:"芜猴"
